Taxon,CollDate,Stream,Treatment,Density,Size,FFG,Family
Yoraperla,2017,CHUCK,N,11.111111111111109,S,SH,Peltoperlidae
Yoraperla,2017,CHUCK,Y,18.51851851851852,S,SH,Peltoperlidae
Yoraperla,2017,LOON,N,0,S,SH,Peltoperlidae
Yoraperla,2017,LOON,Y,0,S,SH,Peltoperlidae
Yoraperla,2017,MCTE,N,903.7037037037036,S,SH,Peltoperlidae
Yoraperla,2017,MCTE,Y,118.51851851851852,S,SH,Peltoperlidae
Yoraperla,2017,W-100,N,0,S,SH,Peltoperlidae
Yoraperla,2017,W-100,Y,0,S,SH,Peltoperlidae
Yoraperla,2017,W-113,N,59.25925925925926,S,SH,Peltoperlidae
Yoraperla,2017,W-113,Y,18.51851851851852,S,SH,Peltoperlidae
Yoraperla,2018,CHUCK,N,24.691358024691358,S,SH,Peltoperlidae
Yoraperla,2018,CHUCK,Y,133.3333333464959,S,SH,Peltoperlidae
Yoraperla,2018,LOON,N,0,S,SH,Peltoperlidae
Yoraperla,2018,LOON,Y,0,S,SH,Peltoperlidae
Yoraperla,2018,MCTE,N,841.2698414570858,S,SH,Peltoperlidae
Yoraperla,2018,MCTE,Y,407.4074074074074,S,SH,Peltoperlidae
Yoraperla,2018,W-100,N,0,S,SH,Peltoperlidae
Yoraperla,2018,W-100,Y,0,S,SH,Peltoperlidae
Yoraperla,2018,W-113,N,0,S,SH,Peltoperlidae
Yoraperla,2018,W-113,Y,0,S,SH,Peltoperlidae
Zapada,2017,CHUCK,N,40.74074074074074,S,SH,Chloroperlidae
Zapada,2017,CHUCK,N,40.74074074074074,S,SH,Nemouridae
Zapada,2017,CHUCK,Y,51.85185185185185,S,SH,Chloroperlidae
Zapada,2017,CHUCK,Y,51.85185185185185,S,SH,Nemouridae
Zapada,2017,LOON,N,14.814814814814815,S,SH,Chloroperlidae
Zapada,2017,LOON,N,14.814814814814815,S,SH,Nemouridae
Zapada,2017,LOON,Y,77.77777777777777,S,SH,Chloroperlidae
Zapada,2017,LOON,Y,77.77777777777777,S,SH,Nemouridae
Zapada,2017,MCTE,N,140.74074074074073,S,SH,Chloroperlidae
Zapada,2017,MCTE,N,140.74074074074073,S,SH,Nemouridae
Zapada,2017,MCTE,Y,159.25925925925927,S,SH,Chloroperlidae
Zapada,2017,MCTE,Y,159.25925925925927,S,SH,Nemouridae
Zapada,2017,W-100,N,7.407407407407407,S,SH,Chloroperlidae
Zapada,2017,W-100,N,7.407407407407407,S,SH,Nemouridae
Zapada,2017,W-100,Y,70.37037037037037,S,SH,Chloroperlidae
Zapada,2017,W-100,Y,70.37037037037037,S,SH,Nemouridae
Zapada,2017,W-113,N,33.333333333333336,S,SH,Chloroperlidae
Zapada,2017,W-113,N,33.333333333333336,S,SH,Nemouridae
Zapada,2017,W-113,Y,3.7037037037037037,S,SH,Chloroperlidae
Zapada,2017,W-113,Y,3.7037037037037037,S,SH,Nemouridae
Zapada,2018,CHUCK,N,61.7283950617284,S,SH,Chloroperlidae
Zapada,2018,CHUCK,N,61.7283950617284,S,SH,Nemouridae
Zapada,2018,CHUCK,Y,177.77777780258415,S,SH,Chloroperlidae
Zapada,2018,CHUCK,Y,177.77777780258415,S,SH,Nemouridae
Zapada,2018,LOON,N,74.07407407407408,S,SH,Chloroperlidae
Zapada,2018,LOON,N,74.07407407407408,S,SH,Nemouridae
Zapada,2018,LOON,Y,37.03703703703704,S,SH,Chloroperlidae
Zapada,2018,LOON,Y,37.03703703703704,S,SH,Nemouridae
Zapada,2018,MCTE,N,238.09523814478834,S,SH,Chloroperlidae
Zapada,2018,MCTE,N,238.09523814478834,S,SH,Nemouridae
Zapada,2018,MCTE,Y,481.4814814814815,S,SH,Chloroperlidae
Zapada,2018,MCTE,Y,481.4814814814815,S,SH,Nemouridae
Zapada,2018,W-100,N,129.62962962962965,S,SH,Chloroperlidae
Zapada,2018,W-100,N,129.62962962962965,S,SH,Nemouridae
Zapada,2018,W-100,Y,66.66666666933334,S,SH,Chloroperlidae
Zapada,2018,W-100,Y,66.66666666933334,S,SH,Nemouridae
Zapada,2018,W-113,N,311.1111112355555,S,SH,Chloroperlidae
Zapada,2018,W-113,N,311.1111112355555,S,SH,Nemouridae
Zapada,2018,W-113,Y,400.00000001600006,S,SH,Chloroperlidae
Zapada,2018,W-113,Y,400.00000001600006,S,SH,Nemouridae
